SubjectID,CompileSpanMinutes
4ab2811be1a92b6c27847a702f0c5cf74dbf5feeec7a248871fb60b8154bc675,6975.280701754386
4b07d6eb08fad79b588294d3beeeff7e5023ac9a1c3a6b2e0b5e949222f42a64,5640.983333333334
4b08474d02481e6a2b2285fd46b80686039c8a270a8484197be426f0bfc1b9d6,46224.72777777777
4bc2804c71331a61bb32ea50848acbace7cca0f40d9dd68597393ec5ced8cdca,77.33333333333333
4bd2ed4b552bda40794d13b1c61bedda9c14d27a71c3f3d294f93a6b3d97baf7,9896.34761904762
4bfc2b911b83cdba728e550e8f41528032b2aac72f811a3553f96b8677c7f240,6360.381578947369
4c0cc592e44fd21e31022589641a737e13686ae6d77ec5c719dd002e68d58092,3617.9249999999997
4d61d0c14adfa3d49fa52c96667f1222512150c9becf6a08e9817fd1130836ca,8076.536666666665
4ddb5f293d14c2381a743a981c0c1348c382f1a268fe1d8072379ee307b099f0,5382.588095238096
4dff0b963422b9e21ced98336723c69c5eb097085f64ea144411ee6590494922,8691.32142857143
4e3c5d66bb39d8a441a86f020c074737bfa4c8b9789364caf16bd4bf91098453,20455.625
4ef4346d42e359ad5cd74c0d2a7a2bc98540f6698eaa6e0b71030d1f8bc45f91,7001.469791666666
4f344c790d84a35bac61bc003e80fe6280f4501b3f9c54820728a9f8ca34a66b,6800.1449999999995
511e6dfa7a2db13d97047605b7f913192ef8f538f9c221bc87dc0393962ec017,7673.363541666666
5167a4f0408bd53ca9b668b2f11aa68b47ff819527bc84c449bdfb278c4c14df,7442.907407407408
519e38483b27284e515832391a75166bf7ea7c3bfc1da9018177125f5f7c1965,57.083333333333336
5412a2eb65a5f83d3ca1b61a13f8d700f53c4028716b8acbe6f099a815a17b90,10941.465
54a2b9067e8a4a197aae2e0da7561c1ec2d471282f99f3a622f10354b00f6e9e,7403.078125
556c45c852ff188f73a877a1a2e71441c7730f6debca08a5e0a1edaa72319ad8,5092.438461538461
55f6e96f03368fc68a755baa69e56305d52e663051808e40212eb7ee8179b24a,8028.408333333333
56ad43f5779cdabebb5754cedd8a798223330155eb2c7e921a25b91c81362ba4,7645.804901960783
571df10735e43dfe717fd567a1018c32fedf98991e926efb4ecc41de815431a0,11240.140000000001
572630c404e3f0ecd8d2b1d06bea0692839b7e74d7c2c29c450fb567db8d8f70,7554.395833333334
57f87680ee956397ec8d0d5f3e6227ba147d82e32cbbf58a14b68cddc519d191,8024.999999999998
5874bb9b527cfbe3390ff50e437f24250472a3e02cbcae5663a6d68d5028ae98,47.38333333333333
58dfe52d88c8c1ab3c6d5af5a0b114bd97442c95cbd6de38844b12fbb7dfbe7f,8366.322916666668
59e3d241a6e5d2315c62ac6d5fcade4f68577fb72f21a63725bb5efe5d6d33f0,28245.350000000006
5a1f29c378ae0b49a2b1dd626df3626b80fead1ede995f9c9fa299da816aebab,23535.566666666666
5aeab565dde37816c60c0166ec55dfb826d7f973e852af015b0c196f16e6e187,11.5
5cf2946c5e96eeebb95c6ff2a6939505154c15f17df1bcca0df7572218bf522b,7513.744444444445
5db0581d84d768f34fb37f9af1e28d5f2e9f8bfabca2be23200dce7aa02914a1,7935.846874999999
5e316ca62cb53d749c47d9600ea53e1b131917214b2c608b2bf7e97bc1a36961,4585.38888888889
5ea51978e18c4add3201c2d5ed40bd3fae552948d1e52fb4de7db980cdb3bf97,7965.011458333333
5f4e57091303a789cf410f5494c7d84e4b336116b885d77ebe2c392408f188ce,16657.595238095237
5f7ebe1f9ff65d8837e2a1d613ec2cb883a647342c3844334562c04478392ca2,1412.775
6015aa04a892a5ac3010f112db82472ebf880982464bad651371d7011d09fd37,11525.294444444444
61ee6c5e4854a30d7136186c75ff05f36106379047de78e8c80d4e6c2e5fcfc6,6679.72450980392
621b5e7da79cd7f24d6caa28f6f337d40851ac4e2e3145226c7940ab2ae89f54,52.75
622f19e1d30f8c455d53743666f79eafe556a65121c0739b9f5b48af016829a2,7048.759649122808
63d18f6b129835a37f8b6aa166398d66e283d4e162773c9ef8d2c35638363f33,7294.435964912281
656f7736a5758c828f8e2f29fb02bd62646d954a64917e0f8f9824621a3f90e0,44217.338888888895
6728a1da754d148e00e99e9ec0ffcc26f1ddca5c5a47f9d2e20342c1a7e05e26,12703.709090909093
685451c44445c11ba26998312ddd3020c01a2bf281ebf7050671be21d51dc38c,7358.160185185185
68d91d8a1293792e67b3b6b387e21da990d09b1d61ba00d7cb73a06d7e563fea,14317.49523809524
69b63eddd63c0cb3840a7f461c839191046da1a8ba1cbbca44a625f63891c42d,75.4
69da3633e6aba85b1019f963c6acc3eea38f5680269e41251f4e2a9ceff0edaf,23101.669444444444
6ae538b99a1cafd424f89e0879c420970542c097a9801b6415053b3b10569752,6218.727777777778
6b89a9e05bef691381b7d045469f8f600388e6d9397fd1420a61c446d5e75469,7126.389285714287
6be578d3e4d7439142cb095d82b4ff1288e6eb7caa59ec038c97abf35331fee3,68.95
6c1130008a4c78df9c1d28da269c17c67ed0925d26a007de4e5e52d286f89eb2,22536.613888888893
6c4f3b918e12ec8ca1b1f3beb0c1f0661e3ae999c8a2bdabf7b61ef002bf8ee4,70.51666666666667
6ce108d250a9292e91e95b2a47c387f5d35df9595dd5d03b0c916f947880151a,58.6
6d0bc8fe0edb0078de7f628cc6a78f97ccb45fc766369b3b2e8f30e68d7e34bf,9313.108888888886
6e01b2f154582f70176b0bb03bd195eddfeb9df108715f080e951791c066f901,9038.741666666667
6ec115591cbbda265aa8918943ba1cceee379cde6996c2da9cc47ae90b8e1c52,46.1
6f556e2f83d71a5b18da5225a86d9cfc34db0a83384e81f7c11d42576dc8d412,48.6
705530a804d93e4272b4102c39aa2a87c57ad64ee9863aba9e01a69e77742029,20776.166666666664
70a4d1610ef645fbdb1c4556fa8e19da776a9aaa51df904f41f822bfc4a31247,79.66666666666667
7100501c54262b549d619a325d49ad3e1658564159c697e110d7908018528e75,7055.708333333333
711b6578f6958882200d46c67f0de2724887841f3a8720d8820b3a0bd5fd8d89,7033.189285714286
718c5ff9ae09b45e311a0728529322dd825c2c6efc32d0ca13700474c5e86883,5811.490579710145
71c5009288886bd8354f90fa80bb3b4931f611a66d575d318f4fb0fd8dbbcd35,4030.083333333333
71e550cbc37c9f025a49bcb325688b57bff283c6fd873f63cffa923af16dd736,4051.446666666666
72ea86f41f202d5598ea7b6f01f0d2c5de5178270f8d4a75e61f0ce4eaf13b8b,61.733333333333334
7321284a6fb72c45de27f185cc781925351229350f91eead2a224f78bbe5cd13,6704.304166666667
74663cd671aba56ddbfafdc638583b67e3dba4b13e5790f49c8808f1ccfc239b,20157.433333333338
75a1d8ed20962f4cda55cfe9f27962aedce18ab80221f0ab9304b96e109e5576,10938.747435897436
7679818fb113b2a8068e0169c197fcd6be22fb1846fa254a6d456a1a1158da8a,6422.817499999999
767aecc63683277095de3257e11c82762e4e82a694e7718cc72022c6f2b6ba3a,72.86666666666666
76dedd134ca73c8668486a3ea04c4d69d717e53b796c43300507971578ad3ae2,7583.1882352941175
77725e2b81146cd80909c1f18ef31a52c2346aabcbf73d6bf404ca35f8b24fa2,56.71666666666667
77a605ae4ac3d9b608e2f461ca6603a740352689d55a94de43dea0173f30b396,5054.341666666666
7829ee4ecfddbcc507c9d4dc5167c10c7e6d54e9cf9efb8e9c2fd2d0ec7ec07c,5992.751449275362
783ac12e999e5f120fa03bffeee65d0e9388927dc4c027487ccea1cc0b19bb06,63.166666666666664
7927fdc326917e31a10694b9da6b0d4d9e42852af7a05bfc0c99b70d2966e368,7725.594117647059
7a112601a4abd8ac61587da6fd2750426135f5f74d69fb4273069ef31ac0ae63,10831.24861111111
7a2e2ef8bb589d35211bc2ff6dd5f24b6cb6122d5d8af5825ba040f9bbe50f2d,9645.63717948718
7a74f3673428040b85d808dae45af45a8fb2e0e41d25af6ecd5a900e5e429c8e,5534.101999999998
7b0b29c546d1023a3e0fa1d19750e3ce6cb1ee0f1b49e2b6d9e04e9afce70821,6400.77261904762
7bff82d3e9364330e4d430227ad7f61e57967e5e46f0b878ea67a0d1cdc13668,6524.063492063491
7c31eee0bee7cbc5e892742e2e273b0fd54a7df2cabae6a8f3417171735930cd,51864.15
7c4346202c1cb39f39661c1cfbb0d3f95ebfe954d91107e421c7e4485bbc1494,7185.5666666666675
7c44f61d9648635685a5588dfeade95a1b90c7913e14704da19c7aed0e2b35a0,20.666666666666668
7d043a3d629379eee2b86da5b0cb6ead858b1fdd3625a0b15d2766ae82d7888c,10683.786111111112
7d10f3f150491579fb6f9de740e552141c68f5e3a75538a036bcbc25bcb7c4fe,5107.510416666667
7dad0480b88b5f78c4b890cd61fcb162f84593aa0952ae472d0ead3fc2ae7525,4760.258333333333
7e035a3c69c17ff95277650ecf366e0c6288908580a69ea4f6e11dae4e43d14a,20162.240476190473
