SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
4954366c3a794c4683d2e16cabc666113e72cab7c0b3319fb0c08a6daef1554f,4,32.54545454545455,6091.45984848485,0.9840106435240872,75614.93787878788,0.2023969120429,71193.81893939395,6.363636363636363
4984dacf63e12896431b4a1b271c380037ff9b23b8dfe33d788d2e09b24310f3,1,27.166666666666668,11345.430555555557,0.9972222222222222,65436.60694444445,0.2283609988351368,76118.17916666665,6.333333333333333
4ab2811be1a92b6c27847a702f0c5cf74dbf5feeec7a248871fb60b8154bc675,1,22.31578947368421,6975.280701754386,0.9967963386727688,65305.75175438597,0.286288703601723,80619.18421052633,5.789473684210527
4b07d6eb08fad79b588294d3beeeff7e5023ac9a1c3a6b2e0b5e949222f42a64,4,47.2,5640.983333333334,0.9867871915127034,67855.65066666667,0.1886696904757643,79403.58266666667,7.2
4b08474d02481e6a2b2285fd46b80686039c8a270a8484197be426f0bfc1b9d6,1,19.33333333333333,46224.72777777777,0.9410628019323672,61254.18333333333,0.1632490316700842,45421.30555555556,4.0
4bc2804c71331a61bb32ea50848acbace7cca0f40d9dd68597393ec5ced8cdca,3,27.0,77.33333333333333,1.0,30275.43333333333,0.1538461538461538,122547.45,5.0
4bd2ed4b552bda40794d13b1c61bedda9c14d27a71c3f3d294f93a6b3d97baf7,1,19.357142857142858,9896.34761904762,0.9821428571428572,54729.92619047619,0.336862689540071,88273.94285714287,5.5
4bfc2b911b83cdba728e550e8f41528032b2aac72f811a3553f96b8677c7f240,1,13.263157894736842,6360.381578947369,0.9981203007518796,71333.95175438595,0.3064240061648866,75205.88333333333,4.2105263157894735
4c0cc592e44fd21e31022589641a737e13686ae6d77ec5c719dd002e68d58092,3,17.0,3617.925,1.0,13844.025,0.3416666666666667,135438.26666666666,5.5
4d61d0c14adfa3d49fa52c96667f1222512150c9becf6a08e9817fd1130836ca,4,44.0,8076.536666666665,0.987454100367197,49455.39,0.1547142857142857,95368.29,6.2
4ddb5f293d14c2381a743a981c0c1348c382f1a268fe1d8072379ee307b099f0,3,16.285714285714285,5382.588095238096,1.0,19500.74761904762,0.2905213367398241,128016.88095238092,5.285714285714286
4dff0b963422b9e21ced98336723c69c5eb097085f64ea144411ee6590494922,4,31.0,8691.32142857143,0.9388687113263384,59321.68571428572,0.2238085662957244,84887.20952380952,6.642857142857143
4e3c5d66bb39d8a441a86f020c074737bfa4c8b9789364caf16bd4bf91098453,1,26.0,20455.625,0.9444592030360532,88005.2,0.2583333333333333,44439.39166666666,7.25
4ef4346d42e359ad5cd74c0d2a7a2bc98540f6698eaa6e0b71030d1f8bc45f91,1,20.375,7001.469791666666,0.96296869625043,74439.99687499998,0.2409642877316542,71458.75,4.5625
4f344c790d84a35bac61bc003e80fe6280f4501b3f9c54820728a9f8ca34a66b,4,45.8,6800.145,0.9993333333333332,113929.71166666668,0.2098562154387263,32170.359999999997,9.6
511e6dfa7a2db13d97047605b7f913192ef8f538f9c221bc87dc0393962ec017,1,19.9375,7673.363541666666,0.9869791666666666,61594.634375,0.3451330745510269,83632.21875,6.125
5167a4f0408bd53ca9b668b2f11aa68b47ff819527bc84c449bdfb278c4c14df,1,25.38888888888889,7442.907407407408,0.9828127602865234,74414.22037037037,0.2395177120230963,71043.08888888889,6.444444444444445
519e38483b27284e515832391a75166bf7ea7c3bfc1da9018177125f5f7c1965,3,13.0,57.083333333333336,1.0,2651.9333333333334,0.1666666666666666,150191.2,3.0
5412a2eb65a5f83d3ca1b61a13f8d700f53c4028716b8acbe6f099a815a17b90,1,27.3,10941.465,0.9536868686868688,57329.19500000001,0.2066897714688412,84629.55666666667,4.3
54a2b9067e8a4a197aae2e0da7561c1ec2d471282f99f3a622f10354b00f6e9e,1,31.0,7403.078125,0.9913567323481116,52816.21354166666,0.2193884715628908,92680.925,5.8125
556c45c852ff188f73a877a1a2e71441c7730f6debca08a5e0a1edaa72319ad8,4,32.57692307692308,5092.438461538461,0.9837320308474152,72580.97756410256,0.3333495653268843,75226.80064102563,10.884615384615383
55f6e96f03368fc68a755baa69e56305d52e663051808e40212eb7ee8179b24a,1,30.3125,8028.408333333333,0.9417323399007764,61080.2,0.2020968652826208,83791.60833333334,5.75
56ad43f5779cdabebb5754cedd8a798223330155eb2c7e921a25b91c81362ba4,1,28.352941176470587,7645.804901960783,1.0,65049.3725490196,0.2396840159249103,80205.03921568628,6.764705882352941
571df10735e43dfe717fd567a1018c32fedf98991e926efb4ecc41de815431a0,1,13.2,11240.14,1.0,69484.39833333335,0.3239443346508564,72175.67833333333,4.3
