SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
ecrieriez.indemnes,-0.28345842305456564,1.739296087753834,-0.01833789717866344,-0.019962224076901628,-0.01479317636082307,0.059799801088972454,-0.06351792816857756,-0.27776813457414457,-0.03185891196834188,-0.00965990178866976
egalisiez.pendrons,0.0670155084963986,0.5715601322267574,-0.4398601475261062,-0.15031821685234792,0.3995194981670456,0.05302232804502848,-0.2474810305940479,0.21226600326427614,-0.0579961351176668,0.0016547639703432505
egayant.taurins,-1.3544110519915653,-1.6615156362412224,-1.5275284147883015,0.35113026789348784,0.17589727783533773,-0.5074280475522353,0.29360732517900423,-0.10188889400193453,0.03625364655220662,-0.004663305169301337
egayer.variais,-1.4209279414686724,0.513827000365011,0.12829165222437847,-0.05813450360840489,0.07739030882750847,-0.021544752319921215,0.10372380782975352,-0.6436945714676173,-0.24725662559995812,0.004440438413890289
entaillee.beriberi,-2.961239545856849,-2.8118673651207575,0.9082803838038717,-1.9459632552985278,-0.8314742241057472,-0.5111564276462396,0.5386952095559474,0.4272973477202182,0.260446669310297,-0.011115482408410088
epargnent.torpille,3.3023756215678794,-2.78768755573944,0.9714108316973153,0.2586986642874068,0.6886328359247849,0.20371547764362735,-0.20521414645981687,0.09037002393939192,-0.9564699002404025,-0.03077891440587274
erigerent.nubile,0.10327170237519746,-1.311627301369722,-1.0385813917943623,-0.44732176003527324,-0.24380485005061067,0.11985591858476588,-0.051218153919803805,0.08077012068548593,-0.22500273208176635,-0.008949765694916463
estompes.renomme,1.9198309686485295,-0.43579185233344614,1.332716299340079,1.2394729466609247,-0.3279348559835283,0.9827851243304863,0.09543355078114106,0.049233911961554896,0.18016165983711746,0.006966222603184738
expediee.percluse,-1.7571262189655728,-0.7875840768195101,1.2783934783125346,-0.0993056400656851,0.3257664604107657,1.5595915531081683,-0.11766247791713963,-0.23947843336108274,0.0765761167553799,-0.004799088051601433
expliquer.reimprime,1.4439196242419976,-0.5815804286948529,0.6066130418758658,0.49860428963689124,-0.9053056887674943,-0.45549607298431466,0.09035578066343425,-0.3109196813873034,-0.004205418702423575,0.011457445882181847
extension.ligue,-0.9434616168096841,0.0893042945880449,-0.44119400548748355,-0.2001333653545762,-0.6557692617502971,0.7546608974943697,-0.13355287440334737,-0.037764887356903684,0.011747525809943647,-0.0024527028986753505
fachent.fauchage,3.4218778731649384,0.8371621705101541,-0.8580443779384795,0.02195096743487758,0.097071899164415,0.6504893199820284,0.049121974454104565,-0.11936968410032771,0.009522275748281597,-0.011940429102432712
fanees.disserter,2.6038839344170905,-1.1160575524764529,1.6386651807763368,0.3922465026951469,-0.3206796584345821,0.24553547696864242,0.03626148716564058,-0.028247890435225007,-0.1541243004397751,-0.0034943689039993
feminise.traiteurs,0.15926673604436567,0.37942463527406783,-0.3819778802783903,0.6452821640209454,0.28947167532686907,0.021993629238984968,-0.594014523163101,0.18241918285600453,-0.28252181247098396,0.006334234585890432
fissurer.brandiras,-1.498593360715309,-2.560603865989883,0.05446430267240651,-1.7837000200115027,-0.3919267580813535,-0.8230438443675322,-0.1416323210526511,0.1145434315604556,-0.08372271219758518,0.09117725310357792
flaneras.irriguer,-1.7101749506831951,-0.08815394069178463,-0.07979360627118821,0.3676450901415755,-0.2384077393553713,0.8039108564916975,0.0437601894940362,-0.006111934915257819,0.01705722504031082,-0.0020553189335396293
forestier.redonnes,-0.43087982689501486,2.171873801980323,0.4350689071012398,0.675132185756065,-0.3877422043248976,-0.4173870238975716,-0.11122966697842747,0.1531760934365399,-0.10717505638578162,-0.005978431811174426
formol.resumiez,1.277066286866835,-0.19015037663068832,-0.5391204024379115,-0.5121315090109306,0.16561653018693573,0.3171989002470767,0.46378709598948037,-0.06882951773285224,-0.03607530850269548,-0.003107008535856559
fortins.date,0.9564692463727875,0.03203731250254519,-0.6047657842490531,-0.31605660341676833,-0.5176729602665829,-0.08580069224320805,0.24628511106409448,0.056557551731441724,-0.04302930277242157,0.008476563261576866
fouinez.superflu,-1.625722881348036,3.0789534946565644,0.6435464654245845,0.06289116238815622,0.10063233955373192,-0.7898735163409657,0.1374745581833354,0.1074941513607672,0.048945976381501576,0.0029964413070812566
fragilise.fa,-0.29411795792580386,-0.9370418410232356,-0.43579956175197976,-1.6584030603644884,0.9908672210662248,0.8080108378474963,0.5597323883738338,0.3178747087077656,0.08999979629912712,0.03462410159007209
fraisures.culinaire,1.8043561082721424,2.212759935582473,-0.7257511831501129,-0.3105304558477212,0.3014486257548284,-0.24884697546631263,-0.16163594629215558,-0.2764652647442772,0.12809480248438698,-0.02263166949891799
